"","voter.id","treatment","victim.status","ge2000","ge2002","fam.members","age","party","sex","pct.white","median.income"
"39162",38567,0,3,"N",0,3,51,"D","M",0.608911,73125
"39163",38568,0,3,"N",0,1,52,"N","M",0.346669,32135
"39164",38569,0,3,"N",0,1,60,"D","M",0.016156,30833
"39165",38570,0,3,"N",0,1,37,"D","M",0.131537,41432
"39166",38571,0,3,"N",0,1,38,"N","M",0.856415,55931
"39167",38572,0,3,"N",0,1,23,"D","F",0.641561,31447
"39168",38573,0,3,"N",0,1,31,"D","M",0.396448,50238
"39169",38574,1,3,"N",1,1,54,"D","F",0.009302,29167
"39170",38575,1,3,"Y",1,1,85,"D","F",0,34505
"39171",38576,0,3,"N",0,2,52,"D","F",0.106574,26771
"39172",38577,0,3,"Y",1,2,47,"D","F",0.106574,26771
"39173",38578,0,3,"N",0,2,23,"D","M",0.007307,13218
"39174",38579,0,3,"Y",1,2,62,"D","M",0.854753,76191
"39175",38580,0,3,"Y",1,2,58,"D","F",0.854753,76191
"39176",38581,0,3,"N",0,1,38,"N","M",0.902102,73350
"39177",38582,0,3,"Y",0,1,33,"N","M",0.07283,20000
"39178",38583,0,3,"N",0,2,62,"D","M",0.328777,42439
"39179",38584,0,3,"N",0,1,29,"N","F",0.627966,58619
"39180",38585,0,3,"N",0,2,60,"D","F",0.778075,42444
"39181",38586,0,3,"Y",0,3,21,"D","F",0.940067,63167
"39182",38587,1,3,"N",0,1,41,"D","F",0.033485,16845
"39183",38588,1,3,"N",0,2,45,"N","F",0.160701,42396
"39184",38589,0,3,"Y",0,1,23,"D","F",0.577074,31750
"39185",38590,0,3,"N",0,4,40,"N","M",0.694536,52727
"39186",38590,0,3,"N",0,4,40,"N","M",0.694536,52727
"39187",38591,0,3,"N",0,1,46,"D","M",0,23693
"39188",38592,0,3,"N",0,2,52,"D","M",0,9876
"39189",38593,1,3,"N",0,1,74,"D","M",0.351485,52500
"39190",38594,0,2,"N",0,3,76,"D","M",0.903746,75666
"39191",38595,0,3,"Y",1,2,52,"D","F",0.018256,25543
"39192",38596,0,3,"N",0,2,88,"D","F",0.461923,54559
"39193",38597,0,3,"Y",0,1,54,"D","F",0.07283,20000
"39194",38598,0,3,"N",0,1,50,"N","F",0.533824,33654
"39195",38599,0,3,"Y",1,1,50,"D","F",0.033499,20587
"39196",38600,1,3,"Y",0,1,61,"D","M",0.851852,33278
"39197",38601,1,3,"N",0,1,30,"D","F",0.848282,57188
"39198",38602,0,3,"N",0,1,48,"D","F",0.891838,46161
"39199",38603,0,3,"N",0,1,25,"D","F",0.043274,23370
"39200",38604,0,3,"N",0,2,37,"D","M",0.50442,41382
"39201",38605,0,3,"N",0,2,29,"D","M",0.563948,36200
"39202",38606,0,3,"N",0,2,59,"D","M",0.599226,28438
"39203",38607,0,3,"N",0,2,33,"N","F",0.892934,76656
"39204",38608,0,3,"Y",1,2,37,"N","F",0.926342,53000
"39205",38609,0,2,"N",0,1,44,"N","F",0.791346,63889
"39206",38610,0,3,"N",0,3,89,"D","M",0.809458,65893
"39207",38611,0,3,"N",0,2,30,"D","M",0.439299,41098
"39208",38612,1,3,"N",0,2,34,"D","F",0.258566,51979
"39209",38613,0,3,"N",0,1,34,"D","F",0.441368,46976
"39210",38614,0,3,"Y",1,2,45,"D","F",0.648094,56179
"39211",38615,0,3,"N",0,2,51,"N","F",0.79692,46250
"39212",38616,1,3,"Y",0,1,48,"N","M",0.033485,16845
"39213",38617,0,3,"Y",0,1,30,"D","F",0.890463,66887
"39214",38618,0,3,"Y",1,1,51,"D","F",0.111852,51528
"39215",38619,0,3,"Y",0,1,46,"D","F",0.211986,30783
"39216",38620,0,3,"N",0,1,36,"N","F",0.5869,34457
"39217",38621,0,2,"Y",1,1,44,"N","F",0.869207,56083
"39218",38622,0,3,"Y",0,1,28,"D","M",0.761781,76475
"39219",38623,1,3,"Y",1,2,55,"D","F",0.494597,51164
"39220",38624,1,3,"N",0,2,42,"D","M",0.229388,37551
"39221",38625,0,3,"N",0,1,26,"N","F",0.536974,51304
"39222",38626,0,3,"N",0,1,26,"N","F",0.704617,56324
"39223",38627,1,3,"N",0,1,22,"D","M",0.529811,53083
"39224",38628,0,3,"Y",0,2,24,"D","F",0.524324,46635
"39225",38629,0,3,"N",0,1,32,"D","M",0.791201,70478
"39226",38630,0,3,"N",0,1,77,"D","M",0.856907,50078
"39227",38631,0,3,"Y",0,1,45,"D","M",0.17189,31464
"39228",38632,0,3,"Y",0,1,38,"D","M",0.544995,53036
"39229",38633,1,3,"Y",1,1,43,"D","F",0.030878,27976
"39230",38634,1,3,"Y",1,1,51,"D","F",0.172884,40830
"39231",38635,0,3,"N",0,1,29,"N","F",0.021873,18160
"39232",38636,0,3,"Y",0,1,47,"D","F",0.745269,68802
"39233",38637,1,2,"N",0,2,85,"D","F",0.935441,35982
"39234",38638,0,3,"Y",1,1,53,"N","M",0.387248,31003
"39235",38639,1,3,"N",0,1,46,"D","F",0.888112,62905
"39236",38640,0,3,"N",0,1,30,"N","F",0.697124,54954
"39237",38641,0,2,"Y",0,1,33,"N","F",0.943316,63125
"39238",38642,1,3,"N",0,1,34,"N","M",0.174751,62716
"39239",38643,0,3,"N",0,1,23,"N","F",0.721805,50859
"39240",38644,0,3,"N",0,1,45,"N","M",0.908924,68750
"39241",38645,1,3,"N",0,1,40,"D","M",0.962385,39505
"39242",38646,1,3,"Y",1,1,42,"N","M",0.786832,54755
"39243",38647,0,3,"N",0,1,39,"N","F",0.690476,45179
"39244",38648,0,3,"N",0,2,42,"N","M",0.788941,59519
"39245",38649,0,3,"N",0,1,43,"D","F",0.856441,59189
"39246",38650,0,3,"Y",1,2,37,"D","M",0.856441,59189
"39247",38651,0,2,"Y",1,3,20,"D","M",0.924701,64200
"39248",38652,0,3,"N",0,2,32,"D","M",0.309572,51818
"39249",38653,0,2,"Y",0,2,28,"D","F",0.894231,38950
"39250",38654,0,3,"Y",1,2,39,"N","F",0.86398,52422
"39251",38655,0,3,"N",0,2,30,"N","F",0.86398,52422
"39252",38656,0,2,"N",1,1,36,"D","F",0.310023,38750
"39253",38657,0,3,"Y",1,1,66,"D","M",0.300589,31573
"39254",38658,0,3,"N",0,1,29,"D","F",0.688345,34968
"39255",38659,1,3,"N",0,4,32,"N","M",0.42862,39022
"39256",38660,1,3,"N",0,4,31,"D","M",0.42862,39022
"39257",38661,1,3,"N",0,4,63,"D","F",0.42862,39022
"39258",38662,0,3,"Y",0,2,46,"N","F",0.989784,55100
"39259",38663,1,3,"N",0,2,36,"D","F",0.822233,64500
"39260",38664,0,3,"Y",0,1,32,"D","M",0.050797,26364
"39261",38665,0,3,"N",0,2,34,"N","M",0.648094,56179
"39262",38666,0,3,"Y",0,1,34,"D","F",0.447966,42321
"39263",38667,1,3,"N",0,1,34,"N","M",0.652232,35326
"39264",38668,0,3,"N",0,1,54,"D","M",0.019717,39206
"39265",38669,1,3,"N",0,2,35,"D","M",0.806818,65250
"39266",38670,0,3,"N",0,2,24,"D","M",0.172884,40830
"39267",38671,1,2,"Y",1,1,39,"D","F",0.648094,56179
"39268",38672,0,3,"N",0,2,49,"N","M",0.836662,41343
"39269",38673,0,3,"N",0,2,58,"N","M",0.752682,32670
"39270",38674,1,3,"Y",0,3,32,"D","M",0.989784,55100
"39271",38675,0,3,"N",0,1,47,"D","F",0.648094,56179
"39272",38676,0,3,"Y",0,1,58,"D","F",0.42959,31005
"39273",38677,0,3,"Y",1,3,34,"N","M",0.56718,50060
"39274",38678,0,3,"N",0,3,96,"D","F",0.925551,29511
"39275",38679,1,3,"N",0,2,32,"D","M",0.457627,47030
"39276",38680,1,3,"N",0,1,26,"N","M",0.848282,57188
"39277",38681,0,3,"N",0,1,24,"N","F",0.660558,47373
"39278",38682,0,3,"N",0,3,20,"N","M",0.859578,70330
"39279",38683,0,3,"N",0,2,63,"N","F",0.685586,32188
"39280",38684,0,3,"Y",0,2,29,"D","M",0.763074,75263
"39281",38685,0,3,"N",0,2,26,"N","M",0.946636,66971
"39282",38686,0,3,"N",0,1,23,"N","F",0.673935,70000
"39283",38687,0,3,"N",0,1,50,"N","M",0.454603,51705
"39284",38688,0,3,"N",0,1,22,"D","M",0.888708,56346
"39285",38689,0,3,"N",0,4,50,"D","M",0.79692,46250
"39286",38690,0,3,"Y",1,1,33,"D","M",0.854037,68036
"39287",38691,0,3,"N",0,2,66,"D","M",0.233996,32444
"39288",38692,1,3,"N",0,1,50,"N","F",0.764516,45398
"39289",38693,0,3,"N",0,2,30,"D","F",0.77582,68750
"39290",38694,0,3,"N",0,2,41,"N","F",0.842901,62193
"39291",38695,1,3,"N",0,1,50,"D","M",0.093363,35938
"39292",38696,0,3,"N",0,2,37,"D","M",0.211986,30783
"39293",38697,0,3,"N",0,2,22,"N","F",0.953431,50724
"39294",38698,0,3,"Y",1,1,32,"D","F",0.888708,56346
"39295",38699,0,3,"N",1,1,41,"D","F",0.114739,26188
"39296",38700,0,2,"N",0,1,43,"N","F",0.147783,41250
"39297",38701,0,3,"N",0,2,32,"N","M",0.953431,50724
"39298",38702,0,3,"Y",1,1,37,"D","F",0.795513,39276
"39299",38703,1,2,"Y",1,1,32,"N","M",0.851852,33278
"39300",38704,1,3,"Y",1,2,37,"D","F",0.764227,66154
"39301",38705,1,3,"Y",1,2,36,"D","M",0.764227,66154
"39302",38706,0,3,"N",0,1,26,"D","F",0.791201,70478
"39303",38707,0,3,"N",0,2,20,"D","F",0.871087,84046
"39304",38708,0,3,"N",0,1,43,"D","F",0.095711,27426
"39305",38709,0,3,"Y",1,2,40,"D","F",0.843846,80000
"39306",38710,0,3,"N",0,1,32,"D","F",0.711664,80204
"39307",38711,0,3,"N",0,2,20,"D","F",0.346669,32135
"39308",38712,0,3,"Y",0,1,20,"N","M",0.346669,32135
"39309",38713,0,3,"N",0,2,81,"D","M",0.004888,28018
"39310",38714,1,3,"Y",0,1,43,"D","M",0.542657,56324
"39311",38715,0,3,"Y",1,1,74,"N","M",0.600149,41786
"39312",38716,0,3,"Y",0,2,23,"D","F",0.553272,35943
"39313",38717,0,3,"N",0,1,40,"N","M",0,51714
"39314",38718,0,3,"Y",0,2,92,"D","F",0.172884,40830
"39315",38719,0,3,"Y",0,2,37,"D","M",0.177078,33651
"39316",38720,0,3,"Y",0,1,45,"D","F",0,54091
"39317",38721,0,3,"Y",0,1,40,"N","M",0.959926,64875
"39318",38722,0,3,"N",0,3,20,"D","F",0.959926,64875
"39319",38723,0,3,"Y",1,6,79,"D","M",0.085561,50000
"39320",38724,0,2,"Y",0,6,20,"N","F",0.924284,83740
"39321",38725,0,3,"Y",0,5,34,"D","M",0.140028,42426
"39322",38726,0,3,"Y",1,5,51,"D","F",0.038804,27095
"39323",38727,0,3,"N",0,2,31,"D","M",0.764227,66154
"39324",38728,0,3,"N",0,1,30,"D","M",0.01682,14421
"39325",38729,0,3,"N",0,4,28,"N","M",0.07283,20000
"39326",38730,0,3,"N",0,1,32,"N","M",0.938155,168192
"39327",38731,1,3,"Y",0,1,27,"N","M",0.890463,66887
"39328",38732,0,2,"N",0,2,21,"N","M",0.414231,56806
"39329",38733,0,3,"Y",0,1,37,"N","F",0.883298,87895
"39330",38734,1,3,"N",0,1,67,"N","M",0.030878,27976
"39331",38735,0,3,"N",0,2,21,"D","F",0.92386,63222
"39332",38736,0,3,"N",0,2,34,"D","M",0.500763,67143
"39333",38737,0,3,"N",0,1,47,"N","F",0.448887,38305
"39334",38738,0,2,"Y",0,1,29,"D","F",0.211986,30783
"39335",38739,0,3,"Y",1,2,43,"N","F",0.981747,59464
"39336",38740,0,2,"Y",0,1,24,"D","M",0.729954,85558
"39337",38741,0,3,"N",0,2,38,"D","F",0.856955,110102
"39338",38742,0,3,"N",0,1,61,"D","F",0.015543,29091
"39339",38743,0,3,"N",0,1,68,"D","M",0.826366,61740
"39340",38744,0,3,"N",0,1,32,"N","F",0.66381,49545
"39341",38745,0,3,"N",0,2,21,"D","F",0.023764,14519
"39342",38746,0,3,"N",0,1,33,"N","F",0.92386,63222
"39343",38747,0,3,"Y",1,1,50,"D","M",0.764227,66154
"39344",38748,0,3,"N",0,2,27,"N","M",0.142598,27386
"39345",38749,0,3,"N",0,1,35,"N","F",0.457627,47030
"39346",38750,0,3,"Y",0,2,46,"N","F",0.073529,37902
"39347",38751,0,3,"N",0,2,45,"N","F",0.949841,70756
"39348",38752,0,3,"N",0,2,32,"D","F",0.791998,80251
"39349",38753,0,3,"Y",0,1,38,"D","M",0.045512,21224
"39350",38754,0,3,"N",0,1,69,"D","M",0.7135,55039
"39351",38755,0,3,"Y",1,2,50,"D","F",0.85997,67179
"39352",38756,0,2,"Y",0,4,20,"D","F",1,49861
"39353",38757,0,3,"Y",1,2,38,"N","F",0.868629,169434
"39354",38758,0,3,"N",0,2,38,"N","F",0.877657,64865
"39355",38759,0,3,"N",0,2,29,"D","F",0.809091,47984
"39356",38760,0,3,"Y",0,2,29,"D","F",0.336508,50455
"39357",38760,0,3,"Y",0,2,29,"D","F",0.336508,50455
"39358",38761,0,3,"Y",0,3,20,"N","F",0.906389,67011
"39359",38762,0,3,"N",1,3,26,"N","F",0.583633,60132
"39360",38763,0,2,"N",0,1,30,"D","F",0.487897,46806
"39361",38764,0,3,"N",0,2,23,"N","M",0.007481,17891
"39362",38765,0,2,"N",0,1,30,"N","F",0.761394,59773
"39363",38766,0,3,"N",0,1,21,"N","M",0.07283,20000
"39364",38767,0,3,"Y",1,1,49,"N","F",0.121239,38317
"39365",38768,0,3,"N",0,1,48,"N","M",0.172884,40830
"39366",38769,0,3,"N",0,1,45,"D","F",0.882905,54500
"39367",38770,0,3,"N",0,2,25,"D","F",0.752682,32670
"39368",38771,0,3,"Y",0,1,46,"D","F",0.446347,41164
"39369",38772,1,3,"N",0,1,38,"D","M",0.199475,35107
"39370",38773,0,3,"N",0,4,25,"D","F",0.761905,47792
"39371",38774,0,3,"Y",0,4,23,"N","M",0.761905,47792
"39372",38775,1,3,"Y",1,1,32,"D","F",0.557592,69792
"39373",38776,0,3,"N",0,1,46,"D","F",0.73173,45156
"39374",38777,1,3,"Y",0,2,38,"N","F",0.771182,34453
"39375",38778,0,3,"N",0,1,27,"N","M",0.597052,28333
"39376",38779,0,3,"N",0,1,52,"D","F",0.922091,58828
"39377",38780,0,3,"Y",0,2,41,"D","F",0.772172,47391
"39378",38781,0,3,"N",0,4,44,"D","F",0.841211,51333
"39379",38782,0,3,"N",0,1,35,"D","M",0.664995,51588
"39380",38783,0,3,"N",0,2,26,"N","F",0.890463,66887
"39381",38784,0,3,"N",0,1,42,"D","M",0.371505,35833
"39382",38785,1,3,"N",0,1,25,"N","M",0.715023,50671
"39383",38786,1,3,"N",0,1,30,"N","F",0.45042,49976
"39384",38787,0,3,"N",0,1,21,"D","F",0.159722,29808
"39385",38788,0,3,"N",0,2,30,"D","F",0.646298,66771
"39386",38789,0,3,"N",0,2,37,"D","M",0.856955,110102
"39387",38790,0,3,"Y",1,1,36,"D","F",0.081545,26821
"39388",38791,1,3,"N",0,2,34,"D","M",0.896437,61429
"39389",38792,0,3,"N",0,1,43,"N","F",0.894168,71632
"39390",38793,0,3,"Y",0,2,29,"D","M",0.755233,39239
"39391",38794,1,3,"Y",1,1,49,"D","M",0.857011,53239
"39392",38795,0,3,"N",0,2,52,"D","M",0.867437,60161
"39393",38796,0,3,"N",0,2,55,"N","F",0.73173,45156
"39394",38797,0,3,"N",0,1,38,"N","F",0.563877,59245
"39395",38798,0,3,"N",0,2,44,"D","F",0.147783,41250
"39396",38799,1,3,"Y",0,1,25,"N","F",0.826366,61740
"39397",38800,0,3,"N",0,2,31,"D","F",0.465071,51282
"39398",38801,0,3,"Y",1,2,33,"D","M",0.534128,48271
"39399",38802,0,3,"N",0,1,35,"N","M",0.964143,28958
"39400",38803,0,3,"N",0,1,40,"N","F",0.882905,54500
"39401",38804,0,3,"N",0,2,32,"D","F",0,17019
"39402",38805,1,3,"N",0,3,20,"D","M",0.786832,54755
"39403",38806,0,3,"Y",1,2,21,"D","F",0.328777,42439
"39404",38807,0,3,"N",0,1,77,"D","F",0.750611,65917
"39405",38808,1,3,"N",0,1,32,"D","F",0.25913,61771
"39406",38809,0,3,"N",1,2,30,"N","F",0.550241,42083
"39407",38810,0,3,"N",0,1,29,"D","M",0.849126,73125
"39408",38811,0,3,"Y",0,2,31,"N","M",0.985437,39000
"39409",38812,0,3,"N",0,1,27,"D","F",0.104287,49773
"39410",38813,0,3,"N",0,1,44,"D","F",0.510375,45952
"39411",38814,0,3,"Y",1,2,34,"D","F",0.650089,33500
"39412",38815,0,3,"N",0,2,40,"D","F",0.589944,41250
"39413",38816,0,3,"Y",1,2,38,"N","F",0.530159,66346
"39414",38817,0,3,"Y",0,2,69,"D","M",0.859578,70330
"39415",38818,1,3,"Y",0,1,36,"D","F",0.023764,14519
"39416",38819,1,3,"Y",1,2,46,"D","F",0.689034,57500
"39417",38820,1,3,"N",0,2,23,"D","F",0.013934,13325
"39418",38821,0,3,"Y",1,2,38,"D","F",0.698405,46838
"39419",38822,1,3,"Y",0,1,42,"D","F",0.764227,66154
"39420",38823,0,3,"N",0,1,35,"D","F",0.806818,65250
"39421",38824,1,2,"Y",0,1,20,"D","F",0.652004,35000
"39422",38825,1,3,"N",0,5,30,"N","M",0.914792,76812
"39423",38826,0,3,"N",0,2,42,"N","F",0.826366,61740
"39424",38827,0,3,"Y",1,2,64,"D","M",0.087637,52452
"39425",38828,0,3,"N",0,1,25,"D","M",0.834446,45089
"39426",38829,0,3,"N",0,1,59,"D","M",0.913455,178269
"39427",38830,0,3,"N",0,3,29,"D","F",0.028193,28125
"39428",38831,0,3,"N",0,1,33,"D","M",0.794969,62773
"39429",38832,0,3,"N",0,1,27,"D","M",0.128409,19375
"39430",38833,0,3,"Y",1,1,38,"N","M",0.041992,22778
"39431",38834,0,3,"N",0,1,59,"D","F",0.100598,22070
"39432",38835,0,3,"N",0,2,67,"N","M",0.857011,53239
"39433",38836,0,3,"Y",0,1,34,"N","M",0.734266,82511
"39434",38837,0,3,"N",0,1,30,"N","F",0.261811,27364
"39435",38838,0,2,"N",0,1,33,"D","M",0.510638,56143
"39436",38839,0,3,"N",0,1,22,"N","F",0.018256,25543
"39437",38840,1,3,"N",1,3,44,"D","F",0.013934,13325
"39438",38841,1,3,"N",0,1,26,"D","F",0.25913,61771
"39439",38842,0,3,"Y",0,2,42,"D","F",0.019685,52596
"39440",38843,0,3,"Y",0,2,39,"D","F",0.524324,46635
"39441",38844,1,3,"N",0,1,66,"D","F",0.145809,27611
"39442",38845,0,3,"Y",0,1,42,"D","F",0,19922
"39443",38846,0,3,"Y",0,1,31,"D","F",0.849955,53571
"39444",38847,0,3,"N",0,2,48,"N","F",0.764227,66154
"39445",38848,0,3,"N",0,2,22,"N","M",0.66015,38485
"39446",38849,0,3,"N",0,1,26,"D","M",0.323922,42614
"39447",38850,0,3,"Y",1,1,57,"N","F",0.898679,62534
"39448",38851,0,3,"N",0,1,24,"N","F",0.495335,48083
"39449",38852,0,3,"Y",1,2,48,"D","M",0.793413,52563
"39450",38853,0,3,"N",0,2,29,"N","F",0.715204,66472
"39451",38854,0,3,"Y",1,2,36,"D","M",0.827707,82436
"39452",38855,0,3,"Y",0,1,35,"D","F",0.890463,66887
"39453",38856,0,3,"N",0,1,31,"N","F",0.812166,60589
"39454",38857,0,3,"N",0,1,33,"D","F",0.903444,65795
"39455",38858,0,3,"N",0,2,28,"D","F",0.024739,11963
"39456",38859,0,3,"N",0,2,65,"D","F",0.024739,11963
"39457",38860,0,3,"N",0,2,20,"N","M",0.862112,63889
"39458",38861,0,3,"N",0,1,39,"D","M",0.457627,47030
"39459",38862,0,3,"N",0,1,30,"D","F",0.018725,13668
"39460",38863,0,2,"Y",1,1,65,"N","F",0.028193,28125
"39461",38864,0,3,"N",0,3,20,"N","F",0.328777,42439
"39462",38865,0,3,"N",0,1,37,"N","F",0.456442,45278
"39463",38866,0,3,"N",0,1,36,"N","M",0,21964
"39464",38867,0,3,"N",0,1,27,"N","F",0.095178,34276
"39465",38868,1,3,"N",0,1,85,"D","F",0.45042,49976
"39466",38869,1,3,"Y",0,2,33,"D","F",0,34505
"39467",38870,0,3,"Y",0,1,52,"D","F",0,32794
"39468",38871,0,3,"N",0,2,33,"N","M",0.912656,65526
"39469",38872,0,3,"Y",1,1,34,"D","F",0.86398,52422
"39470",38873,1,3,"N",0,2,46,"N","M",0,11985
"39471",38874,0,3,"Y",1,1,50,"D","M",0.006995,34234
"39472",38875,0,3,"N",0,1,32,"N","F",0.17848,32566
"39473",38876,0,3,"N",0,2,21,"N","F",0.457627,47030
"39474",38877,0,3,"N",0,1,28,"N","F",0.839357,47292
"39475",38878,0,3,"N",0,2,30,"D","F",0.834283,87427
"39476",38879,0,3,"Y",1,2,48,"N","F",0.898002,89083
"39477",38880,0,3,"N",0,1,77,"N","F",0.929666,71314
"39478",38881,0,2,"Y",0,2,50,"D","F",0.989784,55100
"39479",38882,0,2,"Y",0,2,24,"D","F",0.989784,55100
"39480",38883,1,3,"N",0,2,25,"N","M",0.69884,60382
"39481",38884,0,3,"Y",1,1,30,"N","F",0.845501,69602
"39482",38885,0,3,"N",0,2,35,"D","F",0.870162,36992
"39483",38886,1,3,"N",0,1,32,"D","F",0.686381,50426
"39484",38887,0,3,"Y",0,2,31,"D","F",0.73755,51389
"39485",38888,0,3,"N",0,1,23,"D","M",0.664717,46471
"39486",38889,0,3,"N",0,1,49,"N","M",0.856907,50078
"39487",38890,0,3,"N",1,1,46,"D","M",0,39327
"39488",38891,0,3,"N",0,2,37,"N","F",0.457627,47030
"39489",38892,0,3,"Y",1,1,21,"D","M",0.339955,31759
"39490",38893,0,3,"Y",1,2,40,"N","M",0.84965,118376
"39491",38894,0,3,"N",0,2,32,"D","M",0.80675,62750
"39492",38895,0,3,"Y",1,1,56,"D","M",0.729954,85558
"39493",38896,0,3,"Y",0,1,34,"D","F",0.903444,65795
"39494",38897,0,2,"N",0,4,21,"D","M",0.06422,34444
"39495",38898,0,3,"N",0,2,37,"D","F",0.07124,25577
"39496",38899,0,3,"N",0,1,37,"N","M",0.300589,31573
"39497",38900,0,3,"N",0,2,30,"D","M",0.019717,39206
"39498",38901,0,3,"Y",0,1,37,"D","F",0.883298,87895
"39499",38902,0,3,"N",0,1,27,"N","F",0.74245,70913
"39500",38903,0,3,"N",0,1,43,"N","M",0.17189,31464
"39501",38904,0,3,"Y",1,1,77,"D","M",0.764227,66154
"39502",38905,1,3,"N",0,2,21,"D","M",0.41303,26250
"39503",38906,1,3,"N",0,1,26,"D","M",0.039726,30804
"39504",38907,0,3,"N",0,1,55,"D","M",0.717846,107611
"39505",38908,1,3,"N",1,1,30,"D","M",0.842901,62193
"39506",38909,0,3,"N",0,1,34,"D","F",0.300914,16476
"39507",38910,0,3,"Y",1,1,79,"D","F",0.648094,56179
"39508",38911,0,3,"N",0,2,32,"N","M",0.457627,47030
"39509",38912,1,3,"N",0,2,24,"D","F",0.035714,21673
"39510",38913,0,3,"N",0,1,40,"D","F",0.142485,32446
"39511",38914,0,3,"Y",0,1,61,"D","F",0.004888,28018
"39512",38915,0,3,"N",0,1,42,"N","M",0.704853,42282
"39513",38916,1,3,"Y",0,2,31,"D","F",0.172884,40830
"39514",38917,0,3,"Y",1,2,53,"D","M",0.142485,32446
"39515",38918,0,3,"N",0,1,44,"D","M",0.172884,40830
"39516",38919,0,3,"N",0,1,39,"D","F",0.648094,56179
"39517",38920,1,3,"N",0,2,35,"N","M",0.655827,53365
"39518",38921,0,3,"N",0,2,55,"N","M",0.454603,51705
"39519",38922,0,3,"Y",1,2,59,"D","F",0.454603,51705
"39520",38923,0,3,"N",0,1,46,"D","M",0.172884,40830
"39521",38924,0,3,"Y",0,4,21,"N","M",0.745776,38750
"39522",38925,0,3,"Y",1,2,47,"N","F",0.800366,39506
"39523",38926,0,3,"Y",0,1,32,"N","F",0.867909,41058
"39524",38927,0,3,"N",0,1,31,"N","M",0.985437,39000
"39525",38928,0,3,"N",0,2,43,"D","M",0.965395,58656
"39526",38929,0,3,"Y",0,2,32,"D","M",0.440687,41189
"39527",38930,1,3,"N",0,1,23,"N","M",0.457627,47030
"39528",38931,0,3,"N",0,3,34,"D","M",0.024739,11963
"39529",38932,0,3,"N",0,2,40,"N","M",0.868828,119882
"39530",38933,1,3,"Y",1,2,31,"D","F",0.720459,41406
"39531",38934,0,3,"N",0,1,51,"D","F",0.356369,31167
"39532",38935,0,3,"Y",0,1,47,"N","F",0.794296,64783
"39533",38936,0,3,"N",0,1,41,"D","F",0.943726,51818
"39534",38937,0,2,"N",0,1,27,"D","F",0,14511
"39535",38938,0,3,"Y",1,1,67,"D","F",0.697124,54954
"39536",38939,0,3,"Y",0,2,30,"D","M",0.522963,67563
"39537",38940,0,3,"N",0,2,26,"N","F",0.744308,58208
"39538",38941,0,3,"N",0,1,25,"D","F",0.050797,26364
"39539",38942,0,3,"N",0,2,20,"N","F",0.79031,60385
"39540",38943,0,2,"N",0,2,50,"N","F",0.920011,58199
"39541",38944,0,3,"N",0,2,48,"D","F",0.042958,33214
"39542",38945,0,3,"N",0,1,42,"D","F",0.802593,55250
"39543",38946,0,3,"Y",1,1,32,"D","F",0.879518,60491
"39544",38947,1,3,"Y",0,2,32,"D","F",1,66875
